8.919317075213260182e+01,3.120064564694000708e+01,6.471607762860752189e+01,2.978558078812890031e+01,5.469651082256671089e+02
4.753534316073469768e+01,3.373848139364318399e+01,3.873587620195606540e+00,3.230872002019449951e+01,1.146588536873496054e+02
1.026208555508743103e+01,5.330767901335909187e+01,2.550445251039307237e+01,2.679870551064619022e+01,1.927558019549191783e+02
9.352582858909035224e+01,7.118209459144740947e+01,5.026835696631596306e+01,5.472579587433059345e+01,2.612829566291294441e+02
8.825151525185572154e+01,6.894977678433166091e+01,8.792596986035013629e+01,1.069009867369660611e+02,5.108189337590403056e+01
8.816471527690504217e+01,9.644521363123989488e+01,7.689248920006693311e+01,8.858285381738211584e+01,2.618522984391222508e+01
3.417113322056906100e+01,5.808571051281092679e+01,4.480521115642348207e+01,1.853972242886927688e+02,6.594176432403321542e+02
4.316013094510912396e+01,7.926279495701174937e+01,3.266699419616503342e+00,1.263772483765082555e+01,4.164410311512288132e+01
2.740129993664465147e+01,8.303710567408401744e+01,6.373151246442729700e+01,1.413361534383520564e+02,2.187083990706569239e+02
6.195357672954266093e+01,1.678835258068411918e+01,3.218156585315901452e+01,1.768698248155238275e+02,5.854472736446332419e+02
1.748355299481263447e+00,1.714226040273627660e+01,3.992409100923537579e+01,2.543983994933619286e+01,2.301607864204171108e+02
6.565841506661386973e+01,2.602822700352401952e+01,5.849219119407113254e+01,1.341202152564016785e+02,8.879322466449648346e+02
8.325603633316805485e+01,2.232677988907758504e+01,9.014435762452458789e+01,7.855262981995579707e+00,1.311535690674662078e+02
3.194183475182699183e+00,8.180350305801898969e+01,3.236597428790130948e+01,1.077721450629556443e+01,5.051708572051305879e+01
1.194955609669431418e+01,4.322569092738155661e+01,5.995543709600211457e+01,1.237405773888596343e+02,4.911919739643253706e+02
2.143728687479735839e+01,5.239311876980690386e+01,9.439463266210735171e+00,2.102899452236975719e+01,1.119341084820500214e+02
3.134136970795658073e+01,9.178384063125952252e+01,3.729435972025066803e+01,2.712614059020465618e+01,1.217907851716530843e+02
8.242114521282772444e+00,7.965427331839710234e+01,8.234424174434458621e+01,9.832832333655530022e+01,3.047081900080457828e+01
3.708916994042340320e+01,2.213215548415448097e+01,3.117378888686359772e+01,1.295426817386097298e+02,6.386927166257197541e+02
6.437692234667251512e+01,2.188740236236286307e+01,5.378048239825113086e+01,1.609094087474362311e+02,9.170706612028550353e+02
3.355344563833246951e+01,3.985229384598822833e+01,7.402684140946095681e+01,2.349042001526610193e+02,5.552494072613004619e+02
1.128622671013750356e+01,5.484792661086282806e+01,1.704812672150576347e+01,1.757321827632526734e+01,1.159160271817785599e+02
9.865496077997160995e+00,9.646335491079179292e+01,1.815575938647288012e+01,2.628324210790119242e+00,1.081832287709252505e+01
9.490437897865044192e+01,7.054811608788624255e+01,4.502486296927513365e+01,4.521513031570817276e+01,2.243282193465940111e+02
6.420697346523859039e+01,7.660424910832239220e+01,2.748556309487030092e+01,7.383672975364838464e+01,3.162207823973967606e+02
5.498473128995007286e+00,4.404493009736793852e+01,3.150255121382037515e+01,3.195973317581195516e+01,2.539876183446701816e+02
2.814032024912764740e+01,3.792373420868611333e+01,2.285610433155304122e+01,1.054771370599577409e+02,4.423683469314522085e+02
2.107079544974572727e+01,9.235304516727369162e+01,4.824553546106109536e+01,3.659648367999763963e+01,2.018517328726335620e+02
6.254241954371693168e+01,8.987833339989535375e+01,2.618539402311298403e+01,2.721429945177840892e+01,1.335447195174182013e+02
8.674041217929814707e+01,1.067062738553283907e+01,1.812427924665900392e+01,1.220512203877659552e+01,2.045816233408499727e+02
5.515645841888107270e+01,7.078426515111415540e+01,7.123737681395084564e+01,1.605994288909457737e+02,3.834407878968938803e+02
3.477980149871412152e+01,8.933691234165445394e+01,8.193888855520560810e+01,8.644662959609452457e+01,5.355209663755424288e+01
2.028714934171226147e+01,1.012573954941389331e+01,5.059334100546490021e+01,3.217248525801413450e+01,4.862567179090705167e+02
5.992570579438732636e+01,3.744399926594185501e+01,1.725935557271550636e+01,1.090958112717764976e+02,3.065047148771697039e+02
8.959078721181175808e+01,5.356748697353898336e+01,5.235651316900501229e+01,7.359575731350355454e+01,4.318249767762199554e+02
2.093808465149097486e+01,9.334562602750162341e+01,1.633927973024669100e+01,5.410344249914262882e+00,2.260531944409261840e+01
3.431872172718983904e+01,1.188440107463419793e+01,4.400315785991192286e+01,6.977558670491401926e+01,6.384875933408937954e+02
4.768841509838400583e+01,2.143665059761059410e+01,2.580114314166670475e+00,2.017197787828080635e+01,8.025146144531632331e+01
7.125555556399899615e+01,7.251496890090926684e+01,8.203737385488919642e+01,1.480146524250592392e+02,1.602153608718471389e+02
8.620447590958109174e+01,9.629660759321575370e+01,5.763192676730812991e+01,4.947491290056925095e+01,8.868238713581250465e+01
9.118639621521936078e+01,3.265472520888290830e+01,8.026595534673813859e+01,1.538697133346207657e+01,2.186009768593193598e+02
9.789684020611927906e+01,8.175912142444045116e+01,8.193776954168347970e+01,9.120333849066355469e+01,2.345860781557037100e+01
4.589026574892661614e+01,2.689047388456611287e+01,1.366361975338634593e+01,6.092568713866727848e+01,2.410735098109644809e+02
4.447663538978788722e+01,9.386916240266835132e+01,3.412643747404636940e+01,2.426686754984846317e+01,1.046936305371684881e+02
8.159860207296819112e+01,9.618245064900858665e+01,7.171869231523520227e+01,9.351542593671705106e+01,5.859745824771018619e+01
6.587380166420182093e+01,7.858887569373170834e+01,2.254955981567744416e+01,5.564608483773385217e+01,2.010220842614842240e+02
4.622814596675137722e+01,9.683734438799083932e+01,9.888275626532583829e+01,2.146675741634081902e+01,1.187730297294899273e+01
9.633454936697236803e+01,5.475192067031577636e+01,3.928215779979517919e+01,5.403767903337649869e+01,2.368364223422783539e+02
1.985017905577888087e+01,9.722574226806092668e+01,1.908068789587491665e+01,4.525027991920663517e+00,1.869246377492998334e+01
5.229851589721879890e+01,1.670423285121913537e+01,5.650061953367494283e+01,1.358551952398489959e+02,7.695201176099574241e+02
5.068651568303117472e+01,5.638692452415876488e+01,2.959140010292029643e+01,1.508362305307670113e+02,5.253439877711074359e+02
4.013679543747349499e+01,3.424740870584354013e+01,5.440611385703717673e+01,2.763082800485491362e+02,1.069054037445322138e+03
2.279891453307936189e+00,1.450226607015375713e+01,5.468793575178924016e+01,1.204562425938963521e+01,2.380288562296321686e+02
1.644092384113073990e+01,2.164806528438615274e+01,7.107649668485180428e+01,5.464431857516920843e+01,3.913862768205178781e+02
8.042809948046337354e+01,7.642092958652595769e+01,7.855807211037019044e+01,1.598159525148766988e+02,1.383038298142160443e+02
9.688473035068699346e+01,5.061262277420439659e+01,8.345894334585774743e+01,3.243534357119979461e+01,7.783651799954481021e+01
4.795849245270989769e+01,9.330997873936355802e+01,3.879428110813603325e+01,3.059771103307086548e+01,1.408752110004985525e+02
8.643190332628151396e+01,9.572449459177060760e+01,3.353532133494174783e+00,2.266665759486211407e+00,5.845193976223780119e+00
4.503344006050532755e+01,5.250358312718850229e+00,5.461965942277971209e+01,5.015689924219109486e+01,4.735164554789117233e+02
5.115236988812753793e+01,9.207291899738862639e+01,9.550433364524940316e+01,3.975327392302981622e+01,2.241831688404102607e+01
8.262521676442540297e+01,9.758021854189415478e+01,7.373652012903201580e+01,8.914891607060418721e+01,4.189066645321331350e+01
5.004497743441989144e+01,9.562705517503384556e+01,6.608785782057412916e+01,5.497584030014695600e+01,1.035070205291544454e+02
3.286648867694763965e+01,6.658392851769254150e+01,7.187394137161876984e+01,2.652894428307878911e+02,2.925754137619788366e+02
1.799733123773342669e+01,9.433916983182555782e+01,1.391842555396118897e+01,3.750710103155178388e+00,1.570906832638829265e+01
2.252146898040729894e+01,7.625628843128737344e+01,5.527763833909267532e+01,1.376944262004867312e+02,4.329308842413640264e+02
7.041752401163687125e+01,9.392762890475214022e+01,1.286144173227427068e+01,9.378200059209028439e+00,3.104361569420560940e+01
1.052182864083752634e+01,2.940384818600980665e+01,5.802710877377417376e+01,6.362882122386515249e+01,5.299793698747242843e+02
2.397010603683630237e+01,4.709668589002671268e+01,7.655578591411247658e+01,2.197182564838464600e+02,3.638959494934089776e+02
6.141604961170501298e+01,3.251765584464583014e+01,7.155712472898392207e+01,1.120802948623023383e+02,5.832286981449947234e+02
2.089998805405025450e+01,1.893084937354526787e+01,7.546550076486896330e+01,4.887329226399186410e+01,3.316386567176708127e+02
5.388005277274233862e+01,6.701258808985810944e+00,3.458735882972013087e+01,9.606225837675700063e+01,4.194738538594667716e+02
4.847194131748098300e+01,7.989076285700666347e+01,1.914885676494350975e+01,3.753193523222817163e+01,1.321818391868928018e+02
3.449360924437682030e+01,2.216586639032932382e+01,2.932074147260822627e+01,1.378381072261106226e+02,5.832514055345194492e+02
8.083022317562017633e+01,5.486446193937793225e+01,4.748510291611244583e+01,1.215157997017297475e+02,6.515176753611808635e+02
3.701429765326354016e+01,6.894128465036364339e+00,2.279567671206794799e+01,6.154412543950712688e+01,2.208835244071109116e+02
1.786607290077739663e+01,8.914501442371073381e+01,1.728303155873733843e+01,6.567572500822408621e+00,2.815641994856405717e+01
7.047604235966498720e+01,9.170871547375189436e+01,7.142134134461930017e+00,8.021792161596758675e+00,2.237373286676851691e+01
1.676932364679693066e+01,6.924845576129199287e+01,6.007360665978277581e+01,1.693870976110231936e+02,3.082634691683967958e+02
3.866237221871809027e+01,1.115553728716765036e+01,6.053868713648910216e+01,6.460929197090320031e+01,5.737597593255848096e+02
6.987226825411768516e+01,6.280922290294992649e+01,3.397418822955661000e+01,1.503014232398992078e+02,5.973955717084613752e+02
5.622418208951253860e+01,7.679392717720123329e+00,8.224505821537088934e+01,1.538106746896583488e+01,1.787433735688163665e+02
9.972850814543794229e+01,3.838558104217290179e+01,3.568833228664458801e+01,3.488781538438055918e+01,2.938459117721803295e+02
5.787463637854047960e+01,8.897823388068152894e+01,8.219296739346970071e+01,8.927206013766151216e+01,7.646121588824445325e+01
7.879068282425104996e+01,2.142834695271078616e+01,7.555900633017836299e+01,2.179225029606544339e+01,4.260521157828437708e+02
7.793408687444055261e+01,5.052846948719233922e+01,4.662889388134704660e+01,1.395711892058905335e+02,7.124663373593360802e+02
4.983855900360866897e+00,5.666529344671838686e+01,4.111020197140002885e+00,4.381679719474651513e+00,2.660694762570520666e+01
2.720417129622019203e+01,2.474092982590520151e+01,4.965640976440293031e+01,1.232867639975986265e+02,9.366938187877752853e+02
8.944223420091601895e+01,7.586490486678941636e+01,9.545445242622263038e+01,8.897083722832333308e+01,1.825464713006034856e+01
4.561021256749001651e+01,2.935416596585271876e+01,5.767064251775019557e+01,2.411809723520856608e+02,9.794416855248095999e+02
3.171401473457449072e+01,7.220511053757937248e+01,1.576458957043940146e+01,2.718465621877345129e+01,1.140001928310556565e+02
6.894652518508989658e+01,2.541664471759443700e+01,3.998345613207791160e+01,2.023675242222268480e+02,8.588901715130289176e+02
5.361131201579208039e+01,7.653774917534852307e+01,2.807753414818040483e+01,7.068308657862068856e+01,2.921276103605894150e+02
7.354084259732042028e+01,1.678835478696126771e+01,6.029770624459480644e+01,5.597335592963963080e+01,7.912550505408117942e+02
6.808223305463319264e+01,3.087175222329470259e+01,3.342325910089360974e+00,3.372264337141393042e+01,9.095299371570452251e+01
6.057610636043123975e+01,4.815059659418462701e+01,6.889199711204529564e+00,6.701001225695982555e+01,1.300885648039052001e+02
6.913831004995496698e+01,9.211230127239404908e+01,7.159515343697979972e+01,1.041857595831813086e+02,1.267192642166515952e+02
8.246834775281072893e+01,2.936222745349357410e+01,8.824363825361744773e+01,1.380170502880273276e+01,1.573184571985948992e+02
2.373962881055653540e+01,7.833418152139974211e+01,4.744295323059760960e+01,8.935506495924300907e+01,4.541829513766801369e+02
6.252687247841392804e+01,8.183377636156484414e+01,2.422406130314146466e+01,4.739773076850615752e+01,1.956481771776708172e+02
5.162588566935160372e+01,6.310484385460345180e+01,3.861892118471729418e+01,1.593046063725708734e+02,6.586711788435912922e+02
3.788472105478550844e+01,6.726145587418155003e+01,7.554542167026967903e+00,2.516520832819455578e+01,9.082880597218159835e+01
3.753611260544915496e+01,3.545740374156181929e+01,6.617639688765876826e+01,2.681670289801319882e+02,8.179945150523280972e+02
6.326517981425016757e+00,8.877262595271908197e+01,7.211997138729843471e+01,5.582380249237221648e+01,3.011661373476616888e+01
9.635054263699005617e+01,6.156689589791608341e+01,8.230238499602347702e+01,6.462006215349062188e+01,5.979827749301687589e+01
2.182304802723717785e+01,3.564181017543832652e+00,5.666409056516529930e+00,4.347604765844312169e+01,3.486032067406336665e+01
7.932557641706530660e+01,5.090157752978513628e+01,7.555308718825282099e+00,5.961375281100750811e+01,8.502225516918622361e+01
